1.000000e+00 2.698898e-04 5.778265e-02 1.005923e+00 1.061290e+00
2.000000e+00 6.780624e-04 5.664802e-02 1.001065e+00 1.062433e+00
3.000000e+00 7.591248e-04 7.105184e-02 1.006144e+00 1.079046e+00
4.000000e+00 9.129047e-04 8.389306e-02 1.001139e+00 1.091243e+00
5.000000e+00 9.791851e-04 1.061852e-01 1.006513e+00 1.104244e+00
6.000000e+00 1.236916e-03 1.242466e-01 1.006385e+00 1.127271e+00
7.000000e+00 1.611710e-03 1.497622e-01 1.006863e+00 1.144835e+00
